PAR08CD,PAR08NM,WD08CD,WD08NM,
00NJ007,Connah's Quay,00NJPZ,Connah's Quay Central,
00NJ008,Flint,00NJQJ,Flint Trelawny,
00NJ008,Flint,00NJQF,Flint Castle,
00NJ008,Flint,00NJQG,Flint Coleshill,
00NJ008,Flint,00NJQH,Flint Oakenholt,
00NJ009,Gwernaffield,00NJQM,Gwernaffield,
00NJ010,Gwernymynydd,00NJQN,Gwernymynydd,
00NJ011,Halkyn,00NJQP,Halkyn,
00NJ011,Halkyn,00NJPQ,Brynford,
00NJ012,Hawarden,00NJQD,Ewloe,
00NJ012,Hawarden,00NJPK,Aston,
00NJ012,Hawarden,00NJQZ,Mancot,
00NJ012,Hawarden,00NJQQ,Hawarden,
00NJ013,Higher Kinnerton,00NJQR,Higher Kinnerton,
00NJ014,Holywell,00NJQS,Holywell Central,
00NJ014,Holywell,00NJQU,Holywell West,
00NJ014,Holywell,00NJQK,Greenfield,
00NJ014,Holywell,00NJQT,Holywell East,
00NJ015,Hope,00NJPW,Caergwrle,
00NJ015,Hope,00NJQW,Hope,
00NJ016,Leeswood,00NJQX,Leeswood,
00NJ017,Llanasa,00NJQL,Gronant,
00NJ017,Llanasa,00NJQE,Ffynnongroyw,
00NJ017,Llanasa,00NJRS,Trelawnyd and Gwaenysgor,
00NJ018,Llanfynydd,00NJQY,Llanfynydd,
00NJ019,Mold,00NJRB,Mold East,
00NJ019,Mold,00NJRC,Mold South,
00NJ019,Mold,00NJRD,Mold West,
00NJ019,Mold,00NJRA,Mold Broncoed,
00NJ020,Mostyn,00NJRE,Mostyn,
00NJ021,Argoed,00NJPJ,Argoed,
00NJ021,Argoed,00NJRF,New Brighton,
00NJ022,Nannerch,00NJPY,Cilcain,
00NJ023,Nercwys,00NJQN,Gwernymynydd,
00NJ024,Northop,00NJRG,Northop,
00NJ025,Northop Hall,00NJRH,Northop Hall,
00NJ026,Penyffordd,00NJRJ,Penyffordd,
00NJ027,Queensferry,00NJRK,Queensferry,
00NJ028,Saltney,00NJRL,Saltney Mold Junction,
00NJ028,Saltney,00NJRM,Saltney Stonebridge,
00NJ029,Sealand,00NJRN,Sealand,
00NJ030,Shotton,00NJRR,Shotton West,
00NJ030,Shotton,00NJRQ,Shotton Higher,
00NJ030,Shotton,00NJRP,Shotton East,
00NJ031,Trelawnyd and Gwaenysgor,00NJRS,Trelawnyd and Gwaenysgor,
00NJ032,Treuddyn,00NJRT,Treuddyn,
00NJ033,Whitford,00NJRU,Whitford,
00NJ034,Ysceifiog,00NJPX,Caerwys,
00NL001,Abenbury,00NLPU,Holt,
00NL002,Acton,00NLNX,Borras Park,
00NL002,Acton,00NLQA,Maesydre,
00NL002,Acton,00NLQP,Rhosnesni,
00NL002,Acton,00NLNW,Acton,
00NL002,Acton,00NLPX,Little Acton,
00NL003,Bangor Is-y-coed,00NLNY,Bronington,
00NL004,Bronington,00NLNY,Bronington,
00NL005,Broughton,00NLQE,New Broughton,
00NL005,Broughton,00NLPB,Bryn Cefn,
00NL005,Broughton,00NLPP,Gwenfro,
00NL006,Brymbo,00NLQD,Minera,
00NL006,Brymbo,00NLNZ,Brymbo,
00NL007,Caia Park,00NLQW,Wynnstay,
00NL007,Caia Park,00NLQU,Whitegate,
00NL007,Caia Park,00NLQS,Smithfield,
00NL007,Caia Park,00NLQN,Queensway,
00NL007,Caia Park,00NLPC,Cartrefle,
00NL008,Cefn,00NLPD,Cefn,
00NL008,Cefn,00NLQL,Plas Madoc,
00NL009,Ceiriog Ucha,00NLPE,Dyffryn Ceiriog/Ceiriog Valley,
00NL010,Chirk,00NLPG,Chirk South,
00NL010,Chirk,00NLPF,Chirk North,
00NL011,Coedpoeth,00NLPH,Coedpoeth,
00NL012,Erbistock,00NLQB,Marchwiel,
00NL013,Esclusham,00NLQM,Ponciau,
00NL013,Esclusham,00NLPK,Esclusham,
00NL014,Glyntraian,00NLPE,Dyffryn Ceiriog/Ceiriog Valley,
00NL015,Gresford,00NLPM,Gresford East and West,
00NL015,Gresford,00NLQC,Marford and Hoseley,
00NL016,Gwersyllt,00NLPS,Gwersyllt West,
00NL016,Gwersyllt,00NLPR,Gwersyllt North,
00NL016,Gwersyllt,00NLPQ,Gwersyllt East and South,
00NL017,Hanmer,00NLQG,Overton,
00NL018,Holt,00NLPU,Holt,
00NL019,Isycoed,00NLPU,Holt,
00NL020,Llansantffraid Glyn Ceiriog,00NLPE,Dyffryn Ceiriog/Ceiriog Valley,
00NL021,Llay,00NLPZ,Llay,
00NL022,Maelor South,00NLQG,Overton,
00NL023,Marchwiel,00NLQB,Marchwiel,
00NL024,Minera,00NLQD,Minera,
00NL025,Offa,00NLPT,Hermitage,
00NL025,Offa,00NLQF,Offa,
00NL025,Offa,00NLPJ,Erddig,
00NL025,Offa,00NLPA,Brynyffynnon,
00NL026,Overton,00NLQG,Overton,
00NL027,Penycae,00NLQJ,Penycae,
00NL027,Penycae,00NLQK,Penycae and Ruabon South,
00NL028,Rhosddu,00NLQT,Stansty,
00NL028,Rhosddu,00NLPN,Grosvenor,
00NL028,Rhosddu,00NLPL,Garden Village,
00NL029,Rhosllanerchrugog,00NLPW,Johnstown,
00NL029,Rhosllanerchrugog,00NLQH,Pant,
00NL029,Rhosllanerchrugog,00NLQM,Ponciau,
00NL030,Rossett,00NLQQ,Rossett,
00NL031,Ruabon,00NLQR,Ruabon,
00NL031,Ruabon,00NLQK,Penycae and Ruabon South,
00NL032,Sesswick,00NLQB,Marchwiel,
00NL033,Willington Worthenbury,00NLNY,Bronington,
00NL034,Llangollen Rural,00NLPY,Llangollen Rural,
00NN001,Abbey Cwmhir,00NNSL,Nantmel,
00NN002,Aberedw,00NNRR,Llanelwedd,
00NN003,Aberhafesp,00NNSX,Rhiwcynon,
00NN004,Banwy,00NNQH,Banwy,
00NN005,Bausley with Criggion,00NNRP,Llandrinio,
00NN006,Beguildy,00NNQJ,Beguildy,
00NN007,Berriew,00NNQK,Berriew,
00NN008,Bettws,00NNQW,Dolforwyn,
00NN009,Brecon,00NNSY,St. David Within,
00NN009,Brecon,00NNSZ,St. John,
00NN009,Brecon,00NNTA,St. Mary,
00NN010,Bronllys,00NNQM,Bronllys,
00NN011,Builth,00NNQN,Builth,
00NN012,Cadfarch,00NNQZ,Glantwymyn,
00NN013,Caersws,00NNQQ,Caersws,
00NN014,Carno,00NNQQ,Caersws,
00NN015,Carreghofa,00NNRQ,Llandysilio,
00NN016,Castle Caereinion,00NNRB,Guilsfield,
00NN017,Churchstoke,00NNQR,Churchstoke,
00NN018,Cilmery,00NNRG,Llanafanfawr,
00NN019,Clyro,00NNRA,Glasbury,
00NN020,Cray,00NNSH,Maescar/Llywel,
00NN021,Crickhowell,00NNQS,Crickhowell,
00NN022,Disserth and Trecoed,00NNQU,Disserth and Trecoed,
00NN023,Duhonw,00NNRG,Llanafanfawr,
00NN024,Dwyriw,00NNSX,Rhiwcynon,
00NN025,Erwood,00NNQM,Bronllys,
00NN026,Felin-fach,00NNQX,Felin-fâch,
00NN027,Forden with Leighton and Trelystan,00NNQY,Forden,
00NN028,Gladestry,00NNST,Old Radnor,
00NN029,Glantwymyn,00NNQZ,Glantwymyn,
00NN030,Glasbury,00NNRA,Glasbury,
00NN031,Glascwm,00NNRR,Llanelwedd,
00NN032,Glyn Tarell,00NNTC,Talybont-on-Usk,
00NN033,Guilsfield,00NNRB,Guilsfield,
00NN034,Gwernyfed,00NNRC,Gwernyfed,
00NN035,Hay,00NNRD,Hay,
00NN036,Honddu Isaf,00NNQX,Felin-fâch,
00NN037,Kerry,00NNRE,Kerry,
00NN038,Knighton,00NNRF,Knighton,
00NN039,Llanafanfawr,00NNRG,Llanafanfawr,
00NN040,Llanbadarn Fawr,00NNRH,Llanbadarn Fawr,
00NN041,Llanbadarn Fynydd,00NNSL,Nantmel,
00NN041,Llanbadarn Fynydd,00NNQJ,Beguildy,
00NN042,Llanbister,00NNQJ,Beguildy,
00NN043,Llanbrynmair,00NNRJ,Llanbrynmair,
00NN044,Llanddew,00NNQX,Felin-fâch,
00NN045,Llanddewi Ystradenny,00NNRY,Llangunllo,
00NN046,Llandinam,00NNRK,Llandinam,
00NN047,Llandrindod Wells,00NNRN,Llandrindod South,
00NN047,Llandrindod Wells,00NNRL,Llandrindod East/Llandrindod West,
00NN047,Llandrindod Wells,00NNRM,Llandrindod North,
00NN048,Llandrinio,00NNRP,Llandrinio,
00NN049,Llandysilio,00NNRQ,Llandysilio,
00NN050,Llandyssil,00NNQW,Dolforwyn,
00NN051,Llanelwedd,00NNRR,Llanelwedd,
00NN052,Llanerfyl,00NNQH,Banwy,
00NN053,Llanfair Caereinion,00NNRS,Llanfair Caereinion,
00NN054,Llanfechain,00NNSD,Llansantffraid,
00NN055,Llanfihangel,00NNRT,Llanfihangel,
00NN056,Llanfihangel Cwmdu with Bwlch and Cathedine,00NNQP,Bwlch,
00NN057,Llanfihangel Rhydithon,00NNRY,Llangunllo,
00NN058,Llanfrynach,00NNTC,Talybont-on-Usk,
00NN059,Llanfyllin,00NNRU,Llanfyllin,
00NN060,Llangamarch,00NNSE,Llanwrtyd Wells,
00NN061,Llangattock,00NNRW,Llangattock,
00NN062,Llangedwyn,00NNSC,Llanrhaeadr-ym-Mochnant/Llansilin,
00NN063,Llangors,00NNRX,Llangors,
00NN064,Llangunllo,00NNRY,Llangunllo,
00NN065,Llangurig,00NNQL,Blaen Hafren,
00NN066,Llangynidr,00NNRZ,Llangynidr,
00NN067,Llangyniew,00NNRT,Llanfihangel,
00NN068,Llangynog,00NNSB,Llanwddyn,
00NN069,Llanidloes,00NNSA,Llanidloes,
00NN070,Llanidloes Without,00NNQL,Blaen Hafren,
00NN071,Llanigon,00NNRC,Gwernyfed,
00NN073,Llansantffraid,00NNSD,Llansantffraid,
00NN074,Llansilin,00NNSC,Llanrhaeadr-ym-Mochnant/Llansilin,
00NN075,Llanwddyn,00NNSB,Llanwddyn,
00NN076,Llanwrthwl,00NNRG,Llanafanfawr,
00NN077,Llanwrtyd Wells,00NNSE,Llanwrtyd Wells,
00NN078,Llanyre,00NNSF,Llanyre,
00NN079,Llywel,00NNSH,Maescar/Llywel,
00NN080,Machynlleth,00NNSG,Machynlleth,
00NN081,Maescar,00NNSH,Maescar/Llywel,
00NN082,Manafon,00NNSX,Rhiwcynon,
00NN083,Meifod,00NNSJ,Meifod,
00NN084,Merthyr Cynog,00NNTK,Yscir,
00NN085,Mochdre,00NNRK,Llandinam,
00NN086,Montgomery,00NNSK,Montgomery,
00NN087,Nantmel,00NNSL,Nantmel,
00NN088,New Radnor,00NNST,Old Radnor,
00NN089,Newtown and Llanllwchaiarn,00NNSR,Newtown South,
00NN089,Newtown and Llanllwchaiarn,00NNSN,Newtown East,
00NN089,Newtown and Llanllwchaiarn,00NNSP,Newtown Llanllwchaiarn North,
00NN089,Newtown and Llanllwchaiarn,00NNSM,Newtown Central,
00NN089,Newtown and Llanllwchaiarn,00NNSQ,Newtown Llanllwchaiarn West,
00NN090,Old Radnor,00NNST,Old Radnor,
00NN091,Painscastle,00NNRA,Glasbury,
00NN092,Penybont,00NNRH,Llanbadarn Fawr,
00NN093,Pen-y-Bont-Fawr,00NNSB,Llanwddyn,
00NN094,Presteigne,00NNSU,Presteigne,
00NN095,Rhayader,00NNSW,Rhayader,
00NN096,St. Harmon,00NNSL,Nantmel,
00NN097,Talgarth,00NNTB,Talgarth,
00NN098,Talybont-on-Usk,00NNTC,Talybont-on-Usk,
00NN099,Tawe-Uchaf,00NNTD,Tawe-Uchaf,
00NN100,The Vale of Grwyney,00NNQS,Crickhowell,
00NN101,Trallong,00NNTK,Yscir,
00NN102,Trefeglwys,00NNQL,Blaen Hafren,
00NN103,Treflys,00NNSE,Llanwrtyd Wells,
00NN104,Tregynon,00NNSX,Rhiwcynon,
00NN105,Trewern,00NNTE,Trewern,
00NN106,Welshpool,00NNTG,Welshpool Gungrog,
00NN106,Welshpool,00NNTH,Welshpool Llanerchyddol,
00NN106,Welshpool,00NNTF,Welshpool Castle,
00NN107,Whitton,00NNRY,Llangunllo,
00NN108,Yscir,00NNTK,Yscir,
00NN109,Ystradfellte,00NNTD,Tawe-Uchaf,
00NN110,Ystradgynlais,00NNQG,Aber-craf,
00NN110,Ystradgynlais,00NNTL,Ystradgynlais,
00NN110,Ystradgynlais,00NNQT,Cwm-twrch,
00NN110,Ystradgynlais,00NNTJ,Ynyscedwyn,
00NN111,Llanrhaeadr-ym-Mochnant,00NNSC,Llanrhaeadr-ym-Mochnant/Llansilin,
00NQ001,Aberaeron,00NQNP,Aberaeron,
00NQ002,Aberporth,00NQNQ,Aberporth,
00NQ003,Aberystwyth,00NQNW,Aberystwyth Canol/Central,
00NQ003,Aberystwyth,00NQNX,Aberystwyth Gogledd/North,
00NQ003,Aberystwyth,00NQNU,Aberystwyth Bronglais,
00NQ003,Aberystwyth,00NQNY,Aberystwyth Penparcau,
00NQ003,Aberystwyth,00NQNZ,Aberystwyth Rheidol,
00NQ004,Beulah,00NQPA,Beulah,
00NQ005,Blaenrheidol,00NQPY,Melindwr,
00NQ006,Borth,00NQPB,Borth,
00NQ007,Cardigan,00NQNT,Aberteifi/Cardigan - Teifi,
00NQ007,Cardigan,00NQNS,Aberteifi/Cardigan - Rhyd-y-Fuwch,
00NQ007,Cardigan,00NQNR,Aberteifi/Cardigan - Mwldan,
00NQ008,Ceulanamaesmawr,00NQPD,Ceulanamaesmawr,
00NQ009,Ciliau Aeron,00NQPE,Ciliau Aeron,
00NQ010,Dyffryn Arth,00NQPU,Llansantffraed,
00NQ011,Faenor,00NQPF,Faenor,
00NQ012,Geneu'r Glyn,00NQPB,Borth,
00NQ013,Henfynyw,00NQPE,Ciliau Aeron,
00NQ014,Lampeter,00NQPG,Lampeter,
00NQ015,Llanarth,00NQPH,Llanarth,
00NQ016,Llanbadarn Fawr,00NQPK,Llanbadarn Fawr - Sulien,
00NQ016,Llanbadarn Fawr,00NQPJ,Llanbadarn Fawr - Padarn,
00NQ017,Llanddewi Brefi,00NQPR,Llangeitho,
00NQ018,Llandyfriog,00NQPL,Llandyfriog,
00NQ019,Llandysiliogogo,00NQPM,Llandysilio-gogo,
00NQ020,Llandysul,00NQPC,Capel Dewi,
00NQ020,Llandysul,00NQPN,Llandysul Town,
00NQ021,Llanfair Clydogau,00NQPS,Llangybi,
00NQ022,Llanfarian,00NQPP,Llanfarian,
00NQ023,Llanfihangel Ystrad,00NQPQ,Llanfihangel Ystrad,
00NQ024,Llangeitho,00NQPR,Llangeitho,
00NQ025,Llangoedmor,00NQQB,Pen-parc,
00NQ026,Llangrannog,00NQQA,Penbryn,
00NQ027,Llangwyryfon,00NQPT,Llanrhystyd,
00NQ028,Llangybi,00NQPS,Llangybi,
00NQ029,Llangynfelyn,00NQPD,Ceulanamaesmawr,
00NQ030,Llanilar,00NQQG,Ystwyth,
00NQ031,Llanllwchaiarn,00NQPM,Llandysilio-gogo,
00NQ032,Llanrhystyd,00NQPT,Llanrhystyd,
00NQ033,Llansantffraed,00NQPU,Llansantffraed,
00NQ034,Llanwenog,00NQPW,Llanwenog,
00NQ035,Llanwnnen,00NQPW,Llanwenog,
00NQ036,Lledrod,00NQPX,Lledrod,
00NQ037,Melindwr,00NQPY,Melindwr,
00NQ038,Nantcwnlle,00NQPQ,Llanfihangel Ystrad,
00NQ038,Nantcwnlle,00NQPS,Llangybi,
00NQ039,New Quay,00NQPZ,New Quay,
00NQ040,Penbryn,00NQQA,Penbryn,
00NQ041,Pontarfynach,00NQPY,Melindwr,
00NQ042,Tirymynach,00NQQC,Tirymynach,
00NQ043,Trawsgoed,00NQQG,Ystwyth,
00NQ044,Trefeurig,00NQQD,Trefeurig,
00NQ045,Tregaron,00NQQE,Tregaron,
00NQ046,Troedyraur,00NQQF,Troedyraur,
00NQ047,Y Ferwig,00NQQB,Pen-parc,
00NQ048,Ysbyty Ystwyth,00NQPX,Lledrod,
00NQ049,Ysgubor-y-coed,00NQPD,Ceulanamaesmawr,
00NQ050,Ystrad Fflur,00NQPX,Lledrod,
00NQ051,Ystrad Meurig,00NQPX,Lledrod,
00NS001,Ambleston,00NSRX,Wiston,
00NS002,Amroth,00NSPH,Amroth,
00NS003,Angle,00NSQB,Hundleton,
00NS004,Boncath,00NSPN,Clydau,
00NS005,Brawdy,00NSRS,Solva,
00NS006,Burton,00NSPJ,Burton,
00NS007,Caldey Island and St. Margaret's Island,00NSRU,Tenby: South,
00NS008,Camrose,00NSPK,Camrose,
00NS009,Carew,00NSPL,Carew,
00NS010,Castlemartin,00NSQB,Hundleton,
00NS011,Cilgerran,00NSPM,Cilgerran,
00NS012,Clydau,00NSPN,Clydau,
00NS013,Cosheston,00NSQF,Lamphey,
00NS014,Crymych,00NSPP,Crymych,
00NS015,Cwm Gwaun,00NSPQ,Dinas Cross,
00NS016,Dale,00NSRP,St. Ishmael's,
00NS017,Dinas Cross,00NSPQ,Dinas Cross,
00NS018,East Williamston,00NSPR,East Williamston,
00NS019,Eglwyswrw,00NSPP,Crymych,
00NS020,Fishguard and Goodwick,00NSPU,Goodwick,
00NS020,Fishguard and Goodwick,00NSPT,Fishguard North West,
00NS020,Fishguard and Goodwick,00NSPS,Fishguard North East,
00NS021,Freystrop,00NSQH,Llangwm,
00NS022,Haverfordwest,00NSPX,Haverfordwest: Garth,
00NS022,Haverfordwest,00NSPW,Haverfordwest: Castle,
00NS022,Haverfordwest,00NSPZ,Haverfordwest: Prendergast,
00NS022,Haverfordwest,00NSPY,Haverfordwest: Portfield,
00NS022,Haverfordwest,00NSQA,Haverfordwest: Priory,
00NS023,Hayscastle,00NSQG,Letterston,
00NS024,Herbrandston,00NSRP,St. Ishmael's,
00NS025,Hundleton,00NSQB,Hundleton,
00NS026,Jeffreyston,00NSPR,East Williamston,
00NS027,Johnston,00NSQC,Johnston,
00NS028,Kilgetty/Begelly,00NSQD,Kilgetty/Begelly,
00NS029,Lampeter Velfrey,00NSQE,Lampeter Velfrey,
00NS030,Lamphey,00NSQF,Lamphey,
00NS031,Letterston,00NSQG,Letterston,
00NS032,Llanddewi Velfrey,00NSQE,Lampeter Velfrey,
00NS033,Llandissilio West,00NSQK,Maenclochog,
00NS035,Llanrhian,00NSQJ,Llanrhian,
00NS036,Llanstadwell,00NSRA,Neyland: West,
00NS037,Llawhaden,00NSQM,Martletwy,
00NS038,Maenclochog,00NSQK,Maenclochog,
00NS039,Manorbier,00NSQL,Manorbier,
00NS040,Manordeifi,00NSPM,Cilgerran,
00NS041,Marloes and St. Brides,00NSRP,St. Ishmael's,
00NS042,Martletwy,00NSQM,Martletwy,
00NS043,Mathry,00NSQJ,Llanrhian,
00NS044,Merlin's Bridge,00NSQN,Merlin's Bridge,
00NS045,Milford Haven,00NSQP,Milford: Central,
00NS045,Milford Haven,00NSQU,Milford: West,
00NS045,Milford Haven,00NSQQ,Milford: East,
00NS045,Milford Haven,00NSQT,Milford: North,
00NS045,Milford Haven,00NSQR,Milford: Hakin,
00NS045,Milford Haven,00NSQS,Milford: Hubberston,
00NS046,Mynachlog-Ddu,00NSQK,Maenclochog,
00NS047,Narberth,00NSQX,Narberth Rural,
00NS047,Narberth,00NSQW,Narberth,
00NS048,Nevern,00NSRN,St. Dogmaels,
00NS049,New Moat,00NSQK,Maenclochog,
00NS050,Newport,00NSQY,Newport,
00NS051,Neyland,00NSRA,Neyland: West,
00NS051,Neyland,00NSQZ,Neyland: East,
00NS052,Nolton and Roch,00NSPK,Camrose,
00NS053,Pembroke,00NSRG,Pembroke: St. Mary North,
00NS053,Pembroke,00NSRH,Pembroke: St. Mary South,
00NS053,Pembroke,00NSRJ,Pembroke: St. Michael,
00NS053,Pembroke,00NSRF,Pembroke: Monkton,
00NS054,Pembroke Dock,00NSRE,Pembroke Dock: Pennar,
00NS054,Pembroke Dock,00NSRC,Pembroke Dock: Llanion,
00NS054,Pembroke Dock,00NSRD,Pembroke Dock: Market,
00NS054,Pembroke Dock,00NSRB,Pembroke Dock: Central,
00NS055,Penally,00NSRK,Penally,
00NS056,Pencaer,00NSRR,Scleddau,
00NS057,Puncheston,00NSPQ,Dinas Cross,
00NS058,Rosemarket,00NSPJ,Burton,
00NS059,Rudbaxton,00NSRL,Rudbaxton,
00NS060,St. David's and the Cathedral Close,00NSRM,St. David's,
00NS061,St. Dogmaels,00NSRN,St. Dogmaels,
00NS062,St. Florence,00NSQL,Manorbier,
00NS062,St. Florence,00NSRK,Penally,
00NS063,St. Ishmael's,00NSRP,St. Ishmael's,
00NS064,St. Mary Out Liberty,00NSRK,Penally,
00NS065,Saundersfoot,00NSRQ,Saundersfoot,
00NS066,Scleddau,00NSRR,Scleddau,
00NS067,Slebech,00NSQM,Martletwy,
00NS068,Solva,00NSRS,Solva,
00NS069,Spittal,00NSRX,Wiston,
00NS070,Stackpole,00NSQB,Hundleton,
00NS071,Templeton,00NSQX,Narberth Rural,
00NS072,Tenby,00NSRU,Tenby: South,
00NS072,Tenby,00NSRT,Tenby: North,
00NS073,The Havens,00NSRW,The Havens,
00NS074,Tiers Cross,00NSQC,Johnston,
00NS075,Trecwn,00NSRR,Scleddau,
00NS076,Uzmaston and Boulston,00NSRL,Rudbaxton,
00NS077,Walwyn's Castle,00NSRW,The Havens,
00NS078,Wiston,00NSRX,Wiston,
00NS079,Wolfscastle,00NSQG,Letterston,
00NS081,Llangwm,00NSQH,Llangwm,
00NS082,Hook,00NSQH,Llangwm,
00NS083,Clynderwen,00NSQK,Maenclochog,
00NU001,Abergwili,00NUPW,Abergwili,
00NU002,Abernant,00NUSD,Trelech,
00NU003,Ammanford,00NUPX,Ammanford,
00NU003,Ammanford,00NURW,Pontamman,
00NU004,Betws,00NUPY,Betws,
00NU005,Bronwydd,00NUQH,Cynwyl Elfed,
00NU006,Carmarthen,00NUQE,Carmarthen Town West,
00NU006,Carmarthen,00NUQD,Carmarthen Town South,
00NU006,Carmarthen,00NUQC,Carmarthen Town North,
00NU007,Pembrey and Burry Port Town,00NURT,Pembrey,
00NU007,Pembrey and Burry Port Town,00NUQA,Burry Port,
00NU008,Cenarth,00NUQF,Cenarth,
00NU009,Cilycwm,00NUQG,Cilycwm,
00NU010,Cilymaenllwyd,00NUQY,Llanboidy,
00NU012,Cwmamman,00NUQN,Garnant,
00NU012,Cwmamman,00NUQP,Glanamman,
00NU013,Cynwyl Elfed,00NUQH,Cynwyl Elfed,
00NU014,Cynwyl Gaeo,00NUQJ,Cynwyl Gaeo,
00NU015,Eglwyscummin,00NUQX,Laugharne Township,
00NU016,Cyngor Bro Dyffryn Cennen,00NURA,Llandeilo,
00NU017,Gorslas,00NUQS,Gorslas,
00NU018,Henllanfallteg,00NUSH,Whitland,
00NU019,Kidwelly,00NUQW,Kidwelly,
00NU020,Laugharne Township,00NUQX,Laugharne Township,
00NU021,Llanarthney,00NUQZ,Llanddarog,
00NU022,Llanboidy,00NUQY,Llanboidy,
00NU023,Llanddarog,00NUQZ,Llanddarog,
00NU024,Llanddeusant,00NURG,Llangadog,
00NU025,Llanddowror,00NUQX,Laugharne Township,
00NU026,Llandeilo,00NURA,Llandeilo,
00NU027,Llandovery,00NURB,Llandovery,
00NU028,Llandybie,00NURC,Llandybie,
00NU028,Llandybie,00NUSB,Saron,
00NU028,Llandybie,00NURU,Penygroes,
00NU029,Llandyfaelog,00NUSA,St. Ishmael,
00NU030,Llanedi,00NUSF,Tycroes,
00NU030,Llanedi,00NUQT,Hendy,
00NU031,Llanegwad,00NURD,Llanegwad,
00NU032,Llanelli,00NUQL,Elli,
00NU032,Llanelli,00NUPZ,Bigyn,
00NU032,Llanelli,00NUSG,Tyisha,
00NU032,Llanelli,00NURQ,Lliedi,
00NU032,Llanelli,00NUQQ,Glanymor,
00NU033,Llanelli Rural,00NUQM,Felinfoel,
00NU033,Llanelli Rural,00NURR,Llwynhendy,
00NU033,Llanelli Rural,00NUQU,Hengoed,
00NU033,Llanelli Rural,00NUQR,Glyn,
00NU033,Llanelli Rural,00NUQK,Dafen,
00NU033,Llanelli Rural,00NUSC,Swiss Valley,
00NU033,Llanelli Rural,00NUQB,Bynea,
00NU034,Llanfair-ar-y-bryn,00NURB,Llandovery,
00NU035,Llanfihangel Aberbythych,00NURE,Llanfihangel Aberbythych,
00NU036,Llanfihangel-ar-Arth,00NURF,Llanfihangel-ar-Arth,
00NU037,Llanfihangel Rhos-y-Corn,00NURD,Llanegwad,
00NU038,Llanfynydd,00NURD,Llanegwad,
00NU039,Llangadog,00NURG,Llangadog,
00NU040,Llangain,00NURN,Llansteffan,
00NU041,Llangathen,00NURE,Llanfihangel Aberbythych,
00NU042,Llangeler,00NURH,Llangeler,
00NU043,Llangennech,00NURJ,Llangennech,
00NU044,Llangunnor,00NURK,Llangunnor,
00NU045,Llangyndeyrn,00NURL,Llangyndeyrn,
00NU046,Llangynin,00NUQY,Llanboidy,
00NU047,Llangynog,00NURN,Llansteffan,
00NU048,Llanllawddog,00NUPW,Abergwili,
00NU049,Llanllwni,00NURF,Llanfihangel-ar-Arth,
00NU050,Llannon,00NURM,Llannon,
00NU051,Llanpumsaint,00NUQH,Cynwyl Elfed,
00NU052,Llansadwrn,00NUQG,Cilycwm,
00NU053,Llansawel,00NUQJ,Cynwyl Gaeo,
00NU054,Llansteffan,00NURN,Llansteffan,
00NU055,Llanwinio,00NUSD,Trelech,
00NU056,Llanwrda,00NUQG,Cilycwm,
00NU057,Llanybydder,00NURP,Llanybydder,
00NU058,Llanycrwys,00NUQJ,Cynwyl Gaeo,
00NU059,Manordeilo and Salem,00NURS,Manordeilo and Salem,
00NU060,Meidrim,00NUSD,Trelech,
00NU061,Myddfai,00NURG,Llangadog,
00NU062,Newcastle Emlyn,00NUQF,Cenarth,
00NU063,Newchurch and Merthyr,00NUQH,Cynwyl Elfed,
00NU064,Pencarreg,00NURP,Llanybydder,
00NU065,Pendine,00NUQX,Laugharne Township,
00NU066,Pontyberem,00NURX,Pontyberem,
00NU067,Quarter Bach,00NURY,Quarter Bach,
00NU068,St. Clears,00NURZ,St. Clears,
00NU069,St. Ishmael,00NUSA,St. Ishmael,
00NU070,Talley,00NURS,Manordeilo and Salem,
00NU071,Trelech,00NUSD,Trelech,
00NU072,Trimsaran,00NUSE,Trimsaran,
00NU073,Whitland,00NUSH,Whitland,
00NX001,Birchgrove,00NXPN,Llansamlet,
00NX002,Bishopston,00NXNW,Bishopston,
00NX003,Bonymaen,00NXNX,Bonymaen,
00NX004,Castle,00NXNY,Castle,
00NX005,Clydach,00NXNZ,Clydach,
00NX006,Cockett,00NXPA,Cockett,
00NX007,Cwmbwrla,00NXPB,Cwmbwrla,
00NX008,Dunvant,00NXPC,Dunvant,
00NX009,Gorseinon,00NXPE,Gorseinon,
00NX009,Gorseinon,00NXQB,Penyrheol,
00NX010,Gowerton,00NXPG,Gowerton,
00NX011,Grovesend and Waungron,00NXQB,Penyrheol,
00NX012,Ilston,00NXPF,Gower,
00NX013,Killay,00NXPH,Killay North,
00NX013,Killay,00NXPJ,Killay South,
00NX014,Landore,00NXPL,Landore,
00NX015,"Llangennith, Llanmadoc and Cheriton",00NXPF,Gower,
00NX016,Llangyfelach,00NXPM,Llangyfelach,
00NX017,Llanrhidian Higher,00NXPX,Penclawdd,
00NX017,Llanrhidian Higher,00NXPD,Fairwood,
00NX018,Llanrhidian Lower,00NXPF,Gower,
00NX019,Llansamlet,00NXPN,Llansamlet,
00NX020,Llwchwr,00NXPP,Lower Loughor,
00NX020,Llwchwr,00NXPK,Kingsbridge,
00NX020,Llwchwr,00NXQH,Upper Loughor,
00NX021,Mawr,00NXPQ,Mawr,
00NX022,Morriston,00NXPS,Morriston,
00NX023,Mumbles,00NXQJ,West Cross,
00NX023,Mumbles,00NXPU,Newton,
