WD08CD,WD08NM,REGD08CD,REGD08NM,PAR08CD,PAR08NM
26ULHL,Hollybush,538,Hertfordshire,,
26ULHM,Howlands,538,Hertfordshire,,
26ULHN,Northaw and Cuffley,538,Hertfordshire,,
26ULHP,Panshanger,538,Hertfordshire,,
26ULHQ,Peartree,538,Hertfordshire,,
26ULHR,Sherrards,538,Hertfordshire,,
26ULHS,Welham Green,538,Hertfordshire,,
26ULHT,Welwyn East,538,Hertfordshire,,
26ULHU,Welwyn West,538,Hertfordshire,,
29UBGZ,Aylesford Green,564,Kent,,
29UBHA,Beaver,564,Kent,,
29UBHB,Biddenden,564,Kent,,
29UBHC,Bockhanger,564,Kent,,
29UBHD,Boughton Aluph and Eastwell,564,Kent,,
29UBHE,Bybrook,564,Kent,,
29UBHF,Charing,564,Kent,,
29UBHG,Downs North,564,Kent,,
29UBHH,Downs West,564,Kent,,
29UBHJ,Godinton,564,Kent,,
29UBHK,Great Chart with Singleton North,564,Kent,,
29UBHL,Highfield,564,Kent,,
29UBHM,Isle of Oxney,564,Kent,,
29UBHN,Kennington,564,Kent,,
29UBHP,Little Burton Farm,564,Kent,,
29UBHQ,Norman,564,Kent,,
29UBHR,North Willesborough,564,Kent,,
29UBHS,Park Farm North,564,Kent,,
29UBHT,Park Farm South,564,Kent,,
29UBHU,Rolvenden and Tenterden West,564,Kent,,
29UBHW,St Michaels,564,Kent,,
29UBHX,Saxon Shore,564,Kent,,
29UBHY,Singleton South,564,Kent,,
29UBHZ,South Willesborough,564,Kent,,
29UBJA,Stanhope,564,Kent,,
29UBJB,Stour,564,Kent,,
29UBJC,Tenterden North,564,Kent,,
29UBJD,Tenterden South,564,Kent,,
29UBJE,Victoria,564,Kent,,
29UBJF,Washford,564,Kent,,
29UBJG,Weald Central,564,Kent,,
29UBJH,Weald East,564,Kent,,
29UBJJ,Weald North,564,Kent,,
29UBJK,Weald South,564,Kent,,
29UBJL,Wye,564,Kent,,
29UCGC,Barham Downs,564,Kent,,
29UCGD,Barton,564,Kent,,
29UCGE,Blean Forest,564,Kent,,
29UCGF,Chartham and Stone Street,564,Kent,,
29UCGG,Chestfield and Swalecliffe,564,Kent,,
29UCGH,Gorrell,564,Kent,,
29UCGJ,Greenhill and Eddington,564,Kent,,
29UCGK,Harbledown,564,Kent,,
29UCGL,Harbour,564,Kent,,
29UCGM,Herne and Broomfield,564,Kent,,
29UCGN,Heron,564,Kent,,
29UCGP,Little Stour,564,Kent,,
29UCGQ,Marshside,564,Kent,,
29UCGR,North Nailbourne,564,Kent,,
29UCGS,Northgate,564,Kent,,
29UCGT,Reculver,564,Kent,,
29UCGU,St Stephens,564,Kent,,
29UCGW,Seasalter,564,Kent,,
29UCGX,Sturry North,564,Kent,,
29UCGY,Sturry South,564,Kent,,
29UCGZ,Tankerton,564,Kent,,
29UCHA,West Bay,564,Kent,,
29UCHB,Westgate,564,Kent,,
29UCHC,Wincheap,564,Kent,,
29UDGA,Bean and Darenth,564,Kent,,
29UDGB,Brent,564,Kent,,
29UDGC,Castle,564,Kent,,
29UDGD,Greenhithe,564,Kent,,
29UDGE,Heath,564,Kent,,
29UDGF,Joyce Green,564,Kent,,
29UDGG,Joydens Wood,564,Kent,,
29UDGH,Littlebrook,564,Kent,,
29UDGJ,"Longfield, New Barn and Southfleet",564,Kent,,
29UDGK,Newtown,564,Kent,,
29UDGL,Princes,564,Kent,,
29UDGM,Stone,564,Kent,,
29UDGN,Sutton-at-Hone and Hawley,564,Kent,,
29UDGP,Swanscombe,564,Kent,,
29UDGQ,Town,564,Kent,,
29UDGR,West Hill,564,Kent,,
29UDGS,Wilmington,564,Kent,,
29UEGJ,Aylesham,564,Kent,,
29UEGK,Buckland,564,Kent,,
29UEGL,Capel-le-Ferne,564,Kent,,
29UEGM,Castle,564,Kent,,
29UEGN,Eastry,564,Kent,,
29UEGP,Eythorne and Shepherdswell,564,Kent,,
29UEGQ,Little Stour and Ashstone,564,Kent,,
29UEGR,Lydden and Temple Ewell,564,Kent,,
29UEGS,"Maxton, Elms Vale and Priory",564,Kent,,
29UEGT,Middle Deal and Sholden,564,Kent,,
29UEGU,Mill Hill,564,Kent,,
29UEGW,North Deal,564,Kent,,
29UEGX,Ringwould,564,Kent,,
29UEGY,River,564,Kent,,
29UEGZ,St Margaret's-at-Cliffe,564,Kent,,
29UEHA,St Radigunds,564,Kent,,
29UEHB,Sandwich,564,Kent,,
29UEHC,Tower Hamlets,564,Kent,,
29UEHD,Town and Pier,564,Kent,,
29UEHE,Walmer,564,Kent,,
29UEHF,Whitfield,564,Kent,,
29UGFW,Central,564,Kent,,
29UGFX,Chalk,564,Kent,,
29UGFY,Coldharbour,564,Kent,,
29UGFZ,Higham,564,Kent,,
29UGGA,Istead Rise,564,Kent,,
29UGGB,Meopham North,564,Kent,,
29UGGC,Meopham South and Vigo,564,Kent,,
29UGGD,Northfleet North,564,Kent,,
29UGGE,Northfleet South,564,Kent,,
29UGGF,Painters Ash,564,Kent,,
29UGGG,Pelham,564,Kent,,
29UGGH,Riverside,564,Kent,,
29UGGJ,Riverview,564,Kent,,
29UGGK,"Shorne, Cobham and Luddesdown",564,Kent,,
29UGGL,Singlewell,564,Kent,,
29UGGM,Westcourt,564,Kent,,
29UGGN,Whitehill,564,Kent,,
29UGGP,Woodlands,564,Kent,,
29UHGF,Allington,564,Kent,,
29UHGG,Barming,564,Kent,,
29UHGH,Bearsted,564,Kent,,
29UHGJ,Boughton Monchelsea and Chart Sutton,564,Kent,,
29UHGK,Boxley,564,Kent,,
29UHGL,Bridge,564,Kent,,
29UHGM,Coxheath and Hunton,564,Kent,,
29UHGN,Detling and Thurnham,564,Kent,,
29UHGP,Downswood and Otham,564,Kent,,
29UHGQ,East,564,Kent,,
29UHGR,Fant,564,Kent,,
29UHGS,Harrietsham and Lenham,564,Kent,,
29UHGT,Headcorn,564,Kent,,
29UHGU,Heath,564,Kent,,
29UHGW,High Street,564,Kent,,
29UHGX,Leeds,564,Kent,,
29UHGY,Loose,564,Kent,,
29UHGZ,Marden and Yalding,564,Kent,,
29UHHA,North,564,Kent,,
29UHHB,North Downs,564,Kent,,
29UHHC,Park Wood,564,Kent,,
29UHHD,Shepway North,564,Kent,,
29UHHE,Shepway South,564,Kent,,
29UHHF,South,564,Kent,,
29UHHG,Staplehurst,564,Kent,,
29UHHH,Sutton Valence and Langley,564,Kent,,
29UKGK,Ash,564,Kent,,
29UKGL,"Brasted, Chevening and Sundridge",564,Kent,,
29UKGM,Cowden and Hever,564,Kent,,
29UKGN,Crockenhill and Well Hill,564,Kent,,
29UKGP,Dunton Green and Riverhead,564,Kent,,
29UKGQ,Edenbridge North and East,564,Kent,,
29UKGR,Edenbridge South and West,564,Kent,,
29UKGS,Eynsford,564,Kent,,
29UKGT,"Farningham, Horton Kirby and South Darenth",564,Kent,,
29UKGU,Fawkham and West Kingsdown,564,Kent,,
29UKGW,"Halstead, Knockholt and Badgers Mount",564,Kent,,
29UKGX,Hartley and Hodsoll Street,564,Kent,,
29UKGY,Hextable,564,Kent,,
29UKGZ,Kemsing,564,Kent,,
29UKHA,Leigh and Chiddingstone Causeway,564,Kent,,
29UKHB,Otford and Shoreham,564,Kent,,
29UKHC,"Penshurst, Fordcombe and Chiddingstone",564,Kent,,
29UKHD,Seal and Weald,564,Kent,,
29UKHE,Sevenoaks Eastern,564,Kent,,
29UKHF,Sevenoaks Kippington,564,Kent,,
29UKHG,Sevenoaks Northern,564,Kent,,
29UKHH,Sevenoaks Town and St John's,564,Kent,,
29UKHJ,Swanley Christchurch and Swanley Village,564,Kent,,
29UKHK,Swanley St Mary's,564,Kent,,
29UKHL,Swanley White Oak,564,Kent,,
29UKHM,Westerham and Crockham Hill,564,Kent,,
29ULGC,Dymchurch and St Mary's Bay,564,Kent,,
29ULGD,Elham and Stelling Minnis,564,Kent,,
29ULGE,Folkestone Cheriton,564,Kent,,
29ULGF,Folkestone East,564,Kent,,
29ULGG,Folkestone Foord,564,Kent,,
29ULGH,Folkestone Harbour,564,Kent,,
29ULGJ,Folkestone Harvey Central,564,Kent,,
29ULGK,Folkestone Harvey West,564,Kent,,
29ULGL,Folkestone Morehall,564,Kent,,
29ULGM,Folkestone Park,564,Kent,,
29ULGN,Folkestone Sandgate,564,Kent,,
29ULGP,Hythe Central,564,Kent,,
29ULGQ,Hythe East,564,Kent,,
29ULGR,Hythe West,564,Kent,,
29ULGS,Lydd,564,Kent,,
29ULGT,Lympne and Stanford,564,Kent,,
29ULGU,New Romney Coast,564,Kent,,
29ULGW,New Romney Town,564,Kent,,
29ULGX,North Downs East,564,Kent,,
29ULGY,North Downs West,564,Kent,,
29ULGZ,Romney Marsh,564,Kent,,
29ULHA,Tolsford,564,Kent,,
29UMGC,Abbey,564,Kent,,
29UMGD,Borden,564,Kent,,
29UMGE,Boughton and Courtenay,564,Kent,,
29UMGF,Chalkwell,564,Kent,,
29UMGG,Davington Priory,564,Kent,,
29UMGH,East Downs,564,Kent,,
29UMGJ,Grove,564,Kent,,
29UMGK,"Hartlip, Newington and Upchurch",564,Kent,,
29UMGL,Iwade and Lower Halstow,564,Kent,,
29UMGM,Kemsley,564,Kent,,
29UMGN,Leysdown and Warden,564,Kent,,
29UMGP,Milton Regis,564,Kent,,
29UMGQ,Minster Cliffs,564,Kent,,
29UMGR,Murston,564,Kent,,
29UMGS,Queenborough and Halfway,564,Kent,,
29UMGT,Roman,564,Kent,,
29UMGU,St Ann's,564,Kent,,
29UMGW,St Michaels,564,Kent,,
29UMGX,Sheerness East,564,Kent,,
29UMGY,Sheerness West,564,Kent,,
29UMGZ,Sheppey Central,564,Kent,,
29UMHA,Teynham and Lynsted,564,Kent,,
29UMHB,Watling,564,Kent,,
29UMHC,West Downs,564,Kent,,
29UMHD,Woodstock,564,Kent,,
29UNGE,Beacon Road,564,Kent,,
29UNGF,Birchington North,564,Kent,,
29UNGG,Birchington South,564,Kent,,
29UNGH,Bradstowe,564,Kent,,
29UNGJ,Central Harbour,564,Kent,,
29UNGK,Cliffsend and Pegwell,564,Kent,,
29UNGL,Cliftonville East,564,Kent,,
29UNGM,Cliftonville West,564,Kent,,
29UNGN,Dane Valley,564,Kent,,
29UNGP,Eastcliff,564,Kent,,
29UNGQ,Garlinge,564,Kent,,
29UNGR,Kingsgate,564,Kent,,
29UNGS,Margate Central,564,Kent,,
29UNGT,Nethercourt,564,Kent,,
29UNGU,Newington,564,Kent,,
29UNGW,Northwood,564,Kent,,
29UNGX,St Peters,564,Kent,,
29UNGY,Salmestone,564,Kent,,
29UNGZ,Sir Moses Montefiore,564,Kent,,
29UNHA,Thanet Villages,564,Kent,,
29UNHB,Viking,564,Kent,,
29UNHC,Westbrook,564,Kent,,
29UNHD,Westgate-on-Sea,564,Kent,,
29UPHJ,Aylesford,564,Kent,,
29UPHK,Blue Bell Hill and Walderslade,564,Kent,,
29UPHL,Borough Green and Long Mill,564,Kent,,
29UPHM,"Burham, Eccles and Wouldham",564,Kent,,
29UPHN,Cage Green,564,Kent,,
29UPHP,Castle,564,Kent,,
29UPHQ,Ditton,564,Kent,,
29UPHR,Downs,564,Kent,,
29UPHS,East Malling,564,Kent,,
29UPHT,East Peckham and Golden Green,564,Kent,,
29UPHU,"Hadlow, Mereworth and West Peckham",564,Kent,,
29UPHW,Higham,564,Kent,,
29UPHX,Hildenborough,564,Kent,,
29UPHY,Ightham,564,Kent,,
29UPHZ,Judd,564,Kent,,
29UPJA,Kings Hill,564,Kent,,
29UPJB,Larkfield North,564,Kent,,
29UPJC,Larkfield South,564,Kent,,
29UPJD,Medway,564,Kent,,
29UPJE,Snodland East,564,Kent,,
29UPJF,Snodland West,564,Kent,,
29UPJG,Trench,564,Kent,,
29UPJH,Vauxhall,564,Kent,,
29UPJJ,Wateringbury,564,Kent,,
29UPJK,West Malling and Leybourne,564,Kent,,
29UPJL,Wrotham,564,Kent,,
29UQGB,Benenden and Cranbrook,564,Kent,,
29UQGC,Brenchley and Horsmonden,564,Kent,,
29UQGD,Broadwater,564,Kent,,
29UQGE,Capel,564,Kent,,
29UQGF,Culverden,564,Kent,,
29UQGG,Frittenden and Sissinghurst,564,Kent,,
29UQGH,Goudhurst and Lamberhurst,564,Kent,,
29UQGJ,Hawkhurst and Sandhurst,564,Kent,,
29UQGK,Paddock Wood East,564,Kent,,
29UQGL,Paddock Wood West,564,Kent,,
29UQGM,Pantiles and St Mark's,564,Kent,,
29UQGN,Park,564,Kent,,
29UQGP,Pembury,564,Kent,,
29UQGQ,Rusthall,564,Kent,,
29UQGR,St James',564,Kent,,
29UQGS,St John's,564,Kent,,
29UQGT,Sherwood,564,Kent,,
29UQGU,Southborough and High Brooms,564,Kent,,
29UQGW,Southborough North,564,Kent,,
29UQGX,Speldhurst and Bidborough,564,Kent,,
30UDGQ,Bank Hall,591,Lancashire,,
30UDGR,Briercliffe,591,Lancashire,,
30UDGS,Brunshaw,591,Lancashire,,
30UDGT,Cliviger with Worsthorne,591,Lancashire,,
30UDGU,Coal Clough with Deerplay,591,Lancashire,,
30UDGW,Daneshouse with Stoneyholme,591,Lancashire,,
30UDGX,Gannow,591,Lancashire,,
30UDGY,Gawthorpe,591,Lancashire,,
30UDGZ,Hapton with Park,591,Lancashire,,
30UDHA,Lanehead,591,Lancashire,,
30UDHB,Queensgate,591,Lancashire,,
30UDHC,Rosegrove with Lowerhouse,591,Lancashire,,
30UDHD,Rosehill with Burnley Wood,591,Lancashire,,
30UDHE,Trinity,591,Lancashire,,
30UDHF,Whittlefield with Ightenhill,591,Lancashire,,
30UEFZ,Adlington and Anderton,591,Lancashire,,
30UEGA,Astley and Buckshaw,591,Lancashire,,
30UEGB,Brindle and Hoghton,591,Lancashire,,
30UEGC,Chisnall,591,Lancashire,,
30UEGD,Chorley East,591,Lancashire,,
30UEGE,Chorley North East,591,Lancashire,,
30UEGF,Chorley North West,591,Lancashire,,
30UEGG,Chorley South East,591,Lancashire,,
30UEGH,Chorley South West,591,Lancashire,,
30UEGJ,Clayton-le-Woods and Whittle-le-Woods,591,Lancashire,,
30UEGK,Clayton-le-Woods North,591,Lancashire,,
30UEGL,Clayton-le-Woods West and Cuerden,591,Lancashire,,
30UEGM,Coppull,591,Lancashire,,
30UEGN,Eccleston and Mawdesley,591,Lancashire,,
30UEGP,Euxton North,591,Lancashire,,
30UEGQ,Euxton South,591,Lancashire,,
30UEGR,Heath Charnock and Rivington,591,Lancashire,,
30UEGS,Lostock,591,Lancashire,,
30UEGT,Pennine,591,Lancashire,,
30UEGU,Wheelton and Withnell,591,Lancashire,,
30UFFZ,Ansdell,591,Lancashire,,
30UFGA,Ashton,591,Lancashire,,
30UFGB,Central,591,Lancashire,,
30UFGC,Clifton,591,Lancashire,,
30UFGD,Elswick and Little Eccleston,591,Lancashire,,
30UFGE,Fairhaven,591,Lancashire,,
30UFGF,Freckleton East,591,Lancashire,,
30UFGG,Freckleton West,591,Lancashire,,
30UFGH,Heyhouses,591,Lancashire,,
30UFGJ,Kilnhouse,591,Lancashire,,
30UFGK,Kirkham North,591,Lancashire,,
30UFGL,Kirkham South,591,Lancashire,,
30UFGM,Medlar-with-Wesham,591,Lancashire,,
30UFGN,Newton and Treales,591,Lancashire,,
30UFGP,Park,591,Lancashire,,
30UFGQ,Ribby-with-Wrea,591,Lancashire,,
30UFGR,St Johns,591,Lancashire,,
30UFGS,St Leonards,591,Lancashire,,
30UFGT,Singleton and Greenhalgh,591,Lancashire,,
30UFGU,Staining and Weeton,591,Lancashire,,
30UFGW,Warton and Westby,591,Lancashire,,
30UGFT,Altham,591,Lancashire,,
30UGFU,Barnfield,591,Lancashire,,
30UGFW,Baxenden,591,Lancashire,,
30UGFX,Central,591,Lancashire,,
30UGFY,Church,591,Lancashire,,
30UGFZ,Clayton-le-Moors,591,Lancashire,,
30UGGA,Huncoat,591,Lancashire,,
30UGGB,Immanuel,591,Lancashire,,
30UGGC,Milnshaw,591,Lancashire,,
30UGGD,Netherton,591,Lancashire,,
30UGGE,Overton,591,Lancashire,,
30UGGF,Peel,591,Lancashire,,
30UGGG,Rishton,591,Lancashire,,
30UGGH,St Andrew's,591,Lancashire,,
30UGGJ,St Oswald's,591,Lancashire,,
30UGGK,Spring Hill,591,Lancashire,,
30UHGG,Bare,591,Lancashire,,
30UHGH,Bolton-le-Sands,591,Lancashire,,
30UHGJ,Bulk,591,Lancashire,,
30UHGK,Carnforth,591,Lancashire,,
30UHGL,Castle,591,Lancashire,,
30UHGM,Duke's,591,Lancashire,,
30UHGN,Ellel,591,Lancashire,,
30UHGP,Halton-with-Aughton,591,Lancashire,,
30UHGQ,Harbour,591,Lancashire,,
30UHGR,Heysham Central,591,Lancashire,,
30UHGS,Heysham North,591,Lancashire,,
30UHGT,Heysham South,591,Lancashire,,
30UHGU,John O'Gaunt,591,Lancashire,,
30UHGW,Kellet,591,Lancashire,,
30UHGX,Lower Lune Valley,591,Lancashire,,
30UHGY,Overton,591,Lancashire,,
30UHGZ,Poulton,591,Lancashire,,
30UHHA,Scotforth East,591,Lancashire,,
30UHHB,Scotforth West,591,Lancashire,,
30UHHC,Silverdale,591,Lancashire,,
30UHHD,Skerton East,591,Lancashire,,
30UHHE,Skerton West,591,Lancashire,,
30UHHF,Slyne-with-Hest,591,Lancashire,,
30UHHG,Torrisholme,591,Lancashire,,
30UHHH,University,591,Lancashire,,
30UHHJ,Upper Lune Valley,591,Lancashire,,
30UHHK,Warton,591,Lancashire,,
30UHHL,Westgate,591,Lancashire,,
30UJFW,Barrowford,591,Lancashire,,
30UJFX,Blacko and Higherford,591,Lancashire,,
30UJFY,Boulsworth,591,Lancashire,,
30UJFZ,Bradley,591,Lancashire,,
30UJGA,Brierfield,591,Lancashire,,
30UJGB,Clover Hill,591,Lancashire,,
30UJGC,Coates,591,Lancashire,,
30UJGD,Craven,591,Lancashire,,
30UJGE,Earby,591,Lancashire,,
30UJGF,Foulridge,591,Lancashire,,
30UJGG,Higham and Pendleside,591,Lancashire,,
30UJGH,Horsfield,591,Lancashire,,
30UJGJ,Marsden,591,Lancashire,,
30UJGK,Old Laund Booth,591,Lancashire,,
30UJGL,Reedley,591,Lancashire,,
30UJGM,Southfield,591,Lancashire,,
30UJGN,Vivary Bridge,591,Lancashire,,
30UJGP,Walverden,591,Lancashire,,
30UJGQ,Waterside,591,Lancashire,,
30UJGR,Whitefield,591,Lancashire,,
30UKFW,Ashton,591,Lancashire,,
30UKFX,Brookfield,591,Lancashire,,
30UKFY,Cadley,591,Lancashire,,
30UKFZ,College,591,Lancashire,,
30UKGA,Deepdale,591,Lancashire,,
30UKGB,Fishwick,591,Lancashire,,
30UKGC,Garrison,591,Lancashire,,
30UKGD,Greyfriars,591,Lancashire,,
30UKGE,Ingol,591,Lancashire,,
30UKGF,Larches,591,Lancashire,,
30UKGG,Lea,591,Lancashire,,
30UKGH,Moor Park,591,Lancashire,,
30UKGJ,Preston Rural East,591,Lancashire,,
30UKGK,Preston Rural North,591,Lancashire,,
30UKGL,Ribbleton,591,Lancashire,,
30UKGM,Riversway,591,Lancashire,,
30UKGN,St George's,591,Lancashire,,
30UKGP,St Matthew's,591,Lancashire,,
30UKGQ,Sharoe Green,591,Lancashire,,
30UKGR,Town Centre,591,Lancashire,,
30UKGS,Tulketh,591,Lancashire,,
30UKGT,University,591,Lancashire,,
30ULGB,"Aighton, Bailey and Chaigley",591,Lancashire,,
30ULGC,Alston and Hothersall,591,Lancashire,,
30ULGD,Billington and Old Langho,591,Lancashire,,
30ULGE,"Bowland, Newton and Slaidburn",591,Lancashire,,
30ULGF,Chatburn,591,Lancashire,,
30ULGG,Chipping,591,Lancashire,,
30ULGH,Clayton-le-Dale with Ramsgreave,591,Lancashire,,
30ULGJ,Derby and Thornley,591,Lancashire,,
30ULGK,Dilworth,591,Lancashire,,
30ULGL,Edisford and Low Moor,591,Lancashire,,
30ULGM,"Gisburn, Rimington",591,Lancashire,,
30ULGN,Langho,591,Lancashire,,
30ULGP,Littlemoor,591,Lancashire,,
30ULGQ,Mellor,591,Lancashire,,
30ULGR,Primrose,591,Lancashire,,
30ULGS,Read and Simonstone,591,Lancashire,,
30ULGT,Ribchester,591,Lancashire,,
30ULGU,Sabden,591,Lancashire,,
30ULGW,St Mary's,591,Lancashire,,
30ULGX,Salthill,591,Lancashire,,
30ULGY,Waddington and West Bradford,591,Lancashire,,
30ULGZ,Whalley,591,Lancashire,,
30ULHA,Wilpshire,591,Lancashire,,
30ULHB,Wiswell and Pendleton,591,Lancashire,,
30UMFP,Cribden,591,Lancashire,,
30UMFQ,Eden,591,Lancashire,,
30UMFR,Facit and Shawforth,591,Lancashire,,
30UMFS,Goodshaw,591,Lancashire,,
30UMFT,Greenfield,591,Lancashire,,
30UMFU,Greensclough,591,Lancashire,,
30UMFW,Hareholme,591,Lancashire,,
30UMFX,Healey and Whitworth,591,Lancashire,,
30UMFY,Helmshore,591,Lancashire,,
30UMFZ,Irwell,591,Lancashire,,
30UMGA,Longholme,591,Lancashire,,
30UMGB,Stacksteads,591,Lancashire,,
30UMGC,Whitewell,591,Lancashire,,
30UMGD,Worsley,591,Lancashire,,
30UNFZ,Bamber Bridge East,591,Lancashire,,
30UNGA,Bamber Bridge North,591,Lancashire,,
30UNGB,Bamber Bridge West,591,Lancashire,,
30UNGC,Broad Oak,591,Lancashire,,
30UNGD,Charnock,591,Lancashire,,
30UNGE,Coupe Green and Gregson Lane,591,Lancashire,,
30UNGF,Earnshaw Bridge,591,Lancashire,,
30UNGG,Farington East,591,Lancashire,,
30UNGH,Farington West,591,Lancashire,,
30UNGJ,Golden Hill,591,Lancashire,,
30UNGK,Howick and Priory,591,Lancashire,,
30UNGL,Kingsfold,591,Lancashire,,
30UNGM,Leyland Central,591,Lancashire,,
30UNGN,Leyland St. Ambrose,591,Lancashire,,
30UNGP,Leyland St. Mary's,591,Lancashire,,
30UNGQ,Little Hoole and Much Hoole,591,Lancashire,,
30UNGR,Longton and Hutton West,591,Lancashire,,
30UNGS,Lostock Hall,591,Lancashire,,
30UNGT,Lowerhouse,591,Lancashire,,
30UNGU,Middleforth,591,Lancashire,,
30UNGW,Moss Side,591,Lancashire,,
30UNGX,New Longton and Hutton East,591,Lancashire,,
30UNGY,Samlesbury and Walton,591,Lancashire,,
30UNGZ,Seven Stars,591,Lancashire,,
30UNHA,Tardy Gate,591,Lancashire,,
30UNHB,Walton-le-Dale,591,Lancashire,,
30UNHC,Whitefield,591,Lancashire,,
30UPGD,Ashurst,591,Lancashire,,
30UPGE,Aughton and Downholland,591,Lancashire,,
30UPGF,Aughton Park,591,Lancashire,,
30UPGH,Birch Green,591,Lancashire,,
30UPGJ,Burscough East,591,Lancashire,,
30UPGK,Burscough West,591,Lancashire,,
30UPGL,Derby,591,Lancashire,,
30UPGM,Digmoor,591,Lancashire,,
30UPGN,Halsall,591,Lancashire,,
30UPGP,Hesketh-with-Becconsall,591,Lancashire,,
30UPGQ,Knowsley,591,Lancashire,,
30UPGR,Moorside,591,Lancashire,,
30UPGT,North Meols,591,Lancashire,,
30UPGU,Parbold,591,Lancashire,,
30UPGW,Rufford,591,Lancashire,,
30UPGX,Scarisbrick,591,Lancashire,,
30UPGY,Scott,591,Lancashire,,
30UPGZ,Skelmersdale North,591,Lancashire,,
30UPHA,Skelmersdale South,591,Lancashire,,
30UPHB,Tanhouse,591,Lancashire,,
30UPHC,Tarleton,591,Lancashire,,
30UPHD,Up Holland,591,Lancashire,,
30UPHE,Wrightington,591,Lancashire,,
30UPHF,Bickerstaffe,591,Lancashire,,
30UPHG,Newburgh,591,Lancashire,,
30UQGE,Bourne,591,Lancashire,,
30UQGF,Breck,591,Lancashire,,
30UQGG,Brock,591,Lancashire,,
30UQGH,Cabus,591,Lancashire,,
30UQGJ,Calder,591,Lancashire,,
30UQGK,Carleton,591,Lancashire,,
30UQGL,Catterall,591,Lancashire,,
30UQGM,Cleveleys Park,591,Lancashire,,
30UQGN,Garstang,591,Lancashire,,
30UQGP,Great Eccleston,591,Lancashire,,
30UQGQ,Hambleton and Stalmine-with-Staynall,591,Lancashire,,
30UQGR,Hardhorn,591,Lancashire,,
30UQGS,High Cross,591,Lancashire,,
30UQGT,Jubilee,591,Lancashire,,
30UQGU,Mount,591,Lancashire,,
30UQGW,Norcross,591,Lancashire,,
30UQGX,Park,591,Lancashire,,
30UQGY,Pharos,591,Lancashire,,
30UQGZ,Pilling,591,Lancashire,,
30UQHA,Preesall,591,Lancashire,,
30UQHB,Rossall,591,Lancashire,,
30UQHC,Staina,591,Lancashire,,
30UQHD,Tithebarn,591,Lancashire,,
30UQHE,Victoria,591,Lancashire,,
30UQHF,Warren,591,Lancashire,,
30UQHG,Wyresdale,591,Lancashire,,
31UBFY,Blaby South,605,Leicestershire,,
31UBFZ,Cosby with South Whetstone,605,Leicestershire,,
31UBGA,Countesthorpe,605,Leicestershire,,
31UBGB,Croft Hill,605,Leicestershire,,
31UBGC,Ellis,605,Leicestershire,,
31UBGD,Enderby and St John's,605,Leicestershire,,
31UBGE,Fairestone,605,Leicestershire,,
31UBGF,Forest,605,Leicestershire,,
31UBGG,Millfield,605,Leicestershire,,
31UBGH,Muxloe,605,Leicestershire,,
31UBGJ,Narborough and Littlethorpe,605,Leicestershire,,
31UBGK,Normanton,605,Leicestershire,,
31UBGL,North Whetstone,605,Leicestershire,,
31UBGM,Pastures,605,Leicestershire,,
31UBGN,Ravenhurst and Fosse,605,Leicestershire,,
31UBGP,Saxondale,605,Leicestershire,,
31UBGQ,Stanton and Flamville,605,Leicestershire,,
31UBGR,Winstanley,605,Leicestershire,,
31UCGG,Anstey,605,Leicestershire,,
31UCGH,Barrow and Sileby West,605,Leicestershire,,
31UCGJ,Birstall Wanlip,605,Leicestershire,,
31UCGK,Birstall Watermead,605,Leicestershire,,
31UCGL,East Goscote,605,Leicestershire,,
31UCGM,Forest Bradgate,605,Leicestershire,,
31UCGN,Loughborough Ashby,605,Leicestershire,,
31UCGP,Loughborough Dishley and Hathern,605,Leicestershire,,
31UCGQ,Loughborough Garendon,605,Leicestershire,,
31UCGR,Loughborough Hastings,605,Leicestershire,,
31UCGS,Loughborough Lemyngton,605,Leicestershire,,
31UCGT,Loughborough Nanpantan,605,Leicestershire,,
31UCGU,Loughborough Outwoods,605,Leicestershire,,
31UCGW,Loughborough Shelthorpe,605,Leicestershire,,
31UCGX,Loughborough Southfields,605,Leicestershire,,
31UCGY,Loughborough Storer,605,Leicestershire,,
31UCGZ,Mountsorrel,605,Leicestershire,,
31UCHA,Queniborough,605,Leicestershire,,
31UCHB,Quorn and Mountsorrel Castle,605,Leicestershire,,
31UCHC,Rothley and Thurcaston,605,Leicestershire,,
31UCHD,Shepshed East,605,Leicestershire,,
31UCHE,Shepshed West,605,Leicestershire,,
31UCHF,Sileby,605,Leicestershire,,
31UCHG,Syston East,605,Leicestershire,,
31UCHH,Syston West,605,Leicestershire,,
31UCHJ,The Wolds,605,Leicestershire,,
31UCHK,Thurmaston,605,Leicestershire,,
31UCHL,Wreake Villages,605,Leicestershire,,
31UDGD,Billesdon,605,Leicestershire,,
31UDGE,Bosworth,605,Leicestershire,,
31UDGF,Broughton Astley-Astley,605,Leicestershire,,
31UDGG,Broughton Astley-Broughton,605,Leicestershire,,
31UDGH,Broughton Astley-Primethorpe,605,Leicestershire,,
31UDGJ,Broughton Astley-Sutton,605,Leicestershire,,
31UDGK,Dunton,605,Leicestershire,,
31UDGL,Fleckney,605,Leicestershire,,
31UDGM,Glen,605,Leicestershire,,
31UDGN,Kibworth,605,Leicestershire,,
31UDGP,Lubenham,605,Leicestershire,,
31UDGQ,Lutterworth Brookfield,605,Leicestershire,,
31UDGR,Lutterworth Orchard,605,Leicestershire,,
